DISTCODE地区代码,County Name,County Name E,City Name,City Name E,Province Name,Province Name E,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
150403,元宝山区,Yuanbaoshan District,赤峰市,Chifeng City,内蒙古自治区,Inner Mongolia Autonomous Region,0.566941201,0.700696289,0.874422159,0.879682454,0.932411953,1.027843043,0.924751686,0.799367086,0.924587225,0.806424506,0.862486094,1.005690208,1.08514667,1.011789191,0.970593975,1.001184409,1.033512267,1.027726866
150404,松山区,Songshan District,赤峰市,Chifeng City,内蒙古自治区,Inner Mongolia Autonomous Region,4.08089804,5.391066746,6.482465806,6.447194824,6.85757222,7.124442618,6.829212936,5.808061146,6.971358695,5.784276377,6.194812823,7.407640985,8.252191833,7.546420905,7.230295223,7.518039729,7.899198342,8.069401616
150421,阿鲁科尔沁旗,Alukeerqinqi ,赤峰市,Chifeng City,内蒙古自治区,Inner Mongolia Autonomous Region,8.455818031,10.34862713,11.07388333,12.03825559,12.13178822,13.73129461,11.36814326,10.71759909,13.34299576,11.28187874,12.28627588,13.27480606,15.79719767,16.03337703,15.62361267,14.28728094,13.25987535,14.65016206
150422,巴林左旗,Balinzuoqi ,赤峰市,Chifeng City,内蒙古自治区,Inner Mongolia Autonomous Region,5.177952141,6.282753741,6.538502333,7.330890427,7.25864202,7.75359116,6.920469913,6.798737124,7.954876872,6.937414441,6.525723638,7.69856756,9.134511862,8.662957832,9.015130129,8.371093114,7.403238456,8.337522305
150423,巴林右旗,Balinyouqi ,赤峰市,Chifeng City,内蒙古自治区,Inner Mongolia Autonomous Region,6.04892586,7.683681407,8.422176702,8.755469548,9.229239565,10.03703446,8.454666922,7.684693474,9.698491223,8.140556246,7.410898558,9.2543276,11.18737094,10.29984199,10.08867142,10.09585205,8.849828375,10.27256003
150424,林西县,Linxi County,赤峰市,Chifeng City,内蒙古自治区,Inner Mongolia Autonomous Region,3.059554672,3.875536167,4.067836873,4.498495449,4.468513492,4.655787701,4.185893587,3.944281963,4.741983467,4.224156797,4.158078506,4.655120028,5.426325443,5.020337798,5.103206689,5.160486075,4.487726228,4.913417932
150425,克什克腾旗,Keshiketengqi ,赤峰市,Chifeng City,内蒙古自治区,Inner Mongolia Autonomous Region,17.999305,19.87284694,21.82663875,24.78189375,23.54758388,23.31069124,21.95471691,20.61474633,23.73294738,22.40610575,21.78915389,24.52399321,25.93923181,26.23333867,26.61175147,25.47530029,25.91834315,26.19183286
150426,翁牛特旗,Wengniuteqi ,赤峰市,Chifeng City,内蒙古自治区,Inner Mongolia Autonomous Region,5.54423651,7.038675357,8.387141603,8.24062713,8.994908016,9.647597143,8.245316365,7.348386297,9.16822898,7.783406732,7.879099356,9.974642139,11.22460303,10.04688229,9.833405253,10.09264038,10.01859181,10.63142593
150428,喀喇沁旗,Kalaqinqi ,赤峰市,Chifeng City,内蒙古自治区,Inner Mongolia Autonomous Region,2.864967373,3.488274875,4.105379222,4.301360677,4.554798343,4.761890223,4.656011822,4.122069747,4.722939548,4.237419643,4.32129254,4.861307224,5.392149404,5.149063867,4.903099431,5.078499181,5.450649943,5.288052109
150429,宁城县,Ningcheng County,赤峰市,Chifeng City,内蒙古自治区,Inner Mongolia Autonomous Region,3.749998516,5.127111131,5.858597641,6.173281506,6.753851208,6.923544329,6.714191608,6.342749612,6.683402241,6.251711975,6.278463163,7.11341777,7.776542927,7.394909881,7.027249682,7.214861073,7.816163614,7.603665138
150430,敖汉旗,Aohanqi ,赤峰市,Chifeng City,内蒙古自治区,Inner Mongolia Autonomous Region,4.842793892,6.181727009,7.231660431,7.446154437,7.968828197,9.428649668,7.727615401,7.582761548,8.26933083,7.150914835,8.120738487,9.111467801,10.07200483,9.467946696,9.377440843,9.288601278,9.661803826,9.305477534
150502,科尔沁区,Ke'erqin District,通辽市,Tongliao City,内蒙古自治区,Inner Mongolia Autonomous Region,2.432040395,2.689883115,3.114811225,3.804823237,3.717487294,4.512952616,3.396519884,3.008372852,3.950611898,3.648467539,4.130427055,3.678846006,4.352948723,4.365619276,4.147089584,4.285535404,4.316825346,3.803126533
150521,科尔沁左翼中旗,Ke'erqinzuoyizhongqi ,通辽市,Tongliao City,内蒙古自治区,Inner Mongolia Autonomous Region,5.894337317,6.190831576,7.150282148,8.661359483,8.387169802,10.57559539,7.580846675,6.716827451,9.35379045,8.635909819,9.552531098,8.857309317,10.1530763,10.62642574,10.29392313,10.39001174,10.04428998,9.586891461
150522,科尔沁左翼后旗,Ke'erqinzuoyihouqi ,通辽市,Tongliao City,内蒙古自治区,Inner Mongolia Autonomous Region,7.662440874,8.813194795,9.806226491,10.96079658,11.56930148,13.55700529,11.1079887,10.03213563,12.96667056,10.70504637,12.41313673,12.24344213,14.20353251,13.39454168,12.84390115,12.82400498,13.40680383,12.87268743
150523,开鲁县,Kailu County,通辽市,Tongliao City,内蒙古自治区,Inner Mongolia Autonomous Region,2.535910304,2.933615872,3.360766682,3.69591418,3.939454401,4.562635253,3.563817352,3.336088469,4.187815354,4.01773945,4.378061176,4.125415783,4.903524158,4.84761669,4.822403194,4.831989098,4.628714235,4.250850016
150524,库伦旗,Kulunqi ,通辽市,Tongliao City,内蒙古自治区,Inner Mongolia Autonomous Region,2.702194737,3.260458478,3.662680367,4.091492758,4.295360871,5.234729683,3.992947391,3.735551298,4.600995476,4.029097019,4.633310904,4.558396168,5.399686704,4.94314021,4.801256507,4.610410703,4.896708788,4.711917361
150525,奈曼旗,Naimanqi ,通辽市,Tongliao City,内蒙古自治区,Inner Mongolia Autonomous Region,4.377921911,5.288260647,6.117483006,6.50448967,6.813778772,8.164670794,6.42556207,6.006343979,7.117924785,6.607539581,7.339527627,7.340161825,8.624921901,8.038299207,8.030908053,7.919510322,7.986266744,7.62689284
150526,扎鲁特旗,Zhaluteqi ,通辽市,Tongliao City,内蒙古自治区,Inner Mongolia Autonomous Region,12.26311987,13.99583665,15.96741002,17.64770416,16.14355237,19.05401628,16.98900844,13.76093338,18.34949014,18.15963744,18.48252937,19.12846423,21.28284009,23.44511153,23.13537968,21.3918373,19.4250297,20.33944047
150581,霍林郭勒市,Huolinguole City,通辽市,Tongliao City,内蒙古自治区,Inner Mongolia Autonomous Region,0.659551047,0.647179353,0.740764601,0.835826018,0.741554297,0.950067272,0.858251084,0.600112941,0.888806892,0.781838794,0.800051329,0.850550442,0.949309367,1.019406358,0.988553782,0.937491407,0.812465357,0.855682544
150602,东胜区,Dongsheng District,鄂尔多斯市,Ordos City,内蒙古自治区,Inner Mongolia Autonomous Region,1.062422731,1.021762367,1.374512284,1.601691168,1.534561471,1.375100844,1.376515578,1.450550128,1.531449524,1.626433827,1.374535301,1.13659739,1.963173385,1.897604893,1.847718583,1.577154823,2.124313315,1.834368289
150621,达拉特旗,Dalateqi ,鄂尔多斯市,Ordos City,内蒙古自治区,Inner Mongolia Autonomous Region,3.340483325,3.131957826,3.945879177,4.48313294,4.518909885,3.657177092,4.088831903,4.244739524,4.437689526,4.66465993,3.994804343,3.902223899,5.786886776,5.74092734,5.386340403,4.932280414,6.091646216,5.25391572
150622,准格尔旗,Zhunge'erqi ,鄂尔多斯市,Ordos City,内蒙古自治区,Inner Mongolia Autonomous Region,3.051602323,2.706978387,4.097054641,4.360719223,4.401303471,4.050028738,4.263010432,4.170623728,4.974487084,4.652600868,4.547988525,4.334996052,5.697875128,6.259615935,5.959691957,5.459026632,6.894411631,6.161859517
150623,鄂托克前旗,Etuokeqianqi ,鄂尔多斯市,Ordos City,内蒙古自治区,Inner Mongolia Autonomous Region,4.303280976,4.265866501,6.352989917,6.14805384,6.075942162,4.850973393,4.887244904,6.383510898,5.563375706,5.93828748,6.750639211,6.098562737,8.394726792,7.365043374,7.050465446,6.292808139,8.703737123,7.601031456
150624,鄂托克旗,Etuokeqi ,鄂尔多斯市,Ordos City,内蒙古自治区,Inner Mongolia Autonomous Region,6.129720881,5.775934297,9.008207874,8.43848345,8.701851676,6.904490263,7.660698435,8.916867928,8.680652457,8.689509368,9.243011702,7.294018421,12.27131992,9.611439762,9.44349022,8.472980631,12.39209711,9.811995741
150625,杭锦旗,Hangjinqi ,鄂尔多斯市,Ordos City,内蒙古自治区,Inner Mongolia Autonomous Region,6.124142341,5.659489524,7.542048925,7.881683793,8.256751045,6.725501723,6.925264479,7.996621926,8.182337532,8.183020001,7.560598924,6.380471396,10.70213353,9.447774987,9.137361298,8.400376677,10.6730036,8.829198819
150626,乌审旗,Wushenqi ,鄂尔多斯市,Ordos City,内蒙古自治区,Inner Mongolia Autonomous Region,4.384664142,4.296039252,5.521694239,6.059732199,6.145926788,5.437351484,5.310459225,5.83379685,5.990349464,6.183687529,6.794620271,6.360588686,7.939761405,7.728153372,7.841367197,7.191002016,8.460514496,7.894281001
150627,伊金霍洛旗,Yijinhuoluoqi ,鄂尔多斯市,Ordos City,内蒙古自治区,Inner Mongolia Autonomous Region,2.634290762,2.357490319,3.223165635,3.63263334,3.512069707,3.293891412,3.257123294,3.387405995,3.833338792,3.801549849,3.74070238,3.275733404,4.493362234,4.359911456,4.493582953,4.246845772,5.085943709,4.68020587
150702,海拉尔区,Hailaer District,呼伦贝尔市,Hulunbeir City,内蒙古自治区,Inner Mongolia Autonomous Region,1.678879015,1.285009168,1.588881061,1.481595897,1.627172675,1.900249561,1.632838097,1.402150165,1.465382043,1.819044478,1.868706775,1.917831246,1.798006317,2.008308059,2.272214041,1.900361234,1.833865816,1.603326395
150721,阿荣旗,Arongqi ,呼伦贝尔市,Hulunbeir City,内蒙古自治区,Inner Mongolia Autonomous Region,14.55394365,14.99031353,19.03517463,18.03029005,17.18754206,21.03815644,20.16762764,15.8314773,17.36064028,21.13647631,19.44598432,20.98882281,21.3912554,23.09381227,23.80168926,22.16555881,21.94272239,19.60209893
150723,鄂伦春自治旗,Elunchunzizhiqi ,呼伦贝尔市,Hulunbeir City,内蒙古自治区,Inner Mongolia Autonomous Region,103.3012713,97.29501635,100.6696046,104.5698399,108.2299053,120.6754139,121.9933657,102.6307639,97.52744557,122.8716076,116.0507854,127.3574537,117.7717421,124.7385139,137.2702132,122.942009,127.5958935,119.0015584
150724,鄂温克族自治旗,Ewenkezuzizhiqi ,呼伦贝尔市,Hulunbeir City,内蒙古自治区,Inner Mongolia Autonomous Region,28.17193709,24.7560087,28.71495743,29.21607304,28.22133794,32.94006962,30.262628,27.10199554,29.20145416,33.70348409,33.85255854,32.94341303,34.03170186,34.45846548,38.628272,33.72961621,32.37543519,30.50466557
150725,陈巴尔虎旗,Chenbaerhuqi ,呼伦贝尔市,Hulunbeir City,内蒙古自治区,Inner Mongolia Autonomous Region,21.58432044,16.47182989,20.71831619,20.838232,21.11873925,25.60870768,21.90376601,18.81385475,20.09096402,25.03687174,25.61489623,25.21873788,23.39288588,27.8318423,30.87714413,23.75254441,23.94006179,22.12078192
150726,新巴尔虎左旗,Xinbaerhuzuoqi ,呼伦贝尔市,Hulunbeir City,内蒙古自治区,Inner Mongolia Autonomous Region,20.66678128,16.94044889,22.12531615,22.21426299,19.87636213,23.98316493,23.41193075,19.86325783,22.14867785,24.5585228,25.17984524,25.41067475,26.06432924,28.28894457,31.12417104,25.93072068,22.06852689,22.16925911
150727,新巴尔虎右旗,Xinbaerhuyouqi ,呼伦贝尔市,Hulunbeir City,内蒙古自治区,Inner Mongolia Autonomous Region,17.11154055,13.41176469,22.87550478,18.83246528,13.27836674,20.82054522,20.99716567,16.90944716,22.3768548,21.79913803,23.03422542,24.72326097,24.27878672,30.49639922,33.21475972,23.25558258,18.35985777,18.50163548
150781,满洲里市,Manzhouli City,呼伦贝尔市,Hulunbeir City,内蒙古自治区,Inner Mongolia Autonomous Region,0.716033191,0.474942313,0.792365814,0.617383987,0.478508009,0.768983512,0.6430176,0.620866975,0.80766167,0.787056414,0.80313686,0.700834744,0.686663326,0.932824773,1.023872499,0.765946889,0.681947849,0.56167592
150782,牙克石市,Yakeshi City,呼伦贝尔市,Hulunbeir City,内蒙古自治区,Inner Mongolia Autonomous Region,49.70436609,45.13015013,52.18907148,54.10819605,51.47528117,60.9213765,57.88621731,50.8317845,51.79090523,61.53431219,59.93565849,61.36049235,60.97259508,60.35849072,67.95159122,60.06921154,63.21362034,57.55572677
150783,扎兰屯市,Zhalantun City,呼伦贝尔市,Hulunbeir City,内蒙古自治区,Inner Mongolia Autonomous Region,23.65086097,22.78678123,29.92529025,30.22163662,26.01377528,35.13876461,31.89236606,26.4447655,31.98162903,35.49623133,32.63366063,32.60070312,34.9268921,36.79858705,37.72740295,35.67901894,35.2968499,32.10529807
150784,额尔古纳市,Eerguna City,呼伦贝尔市,Hulunbeir City,内蒙古自治区,Inner Mongolia Autonomous Region,55.48559232,47.89317626,48.63050127,55.91070996,55.43560184,58.55573664,59.43880209,55.48399664,45.54273737,65.80872968,58.67742962,60.96812557,59.78850524,65.34969585,70.47752546,55.01382553,66.11744603,59.3073818
150785,根河市,Genhe City,呼伦贝尔市,Hulunbeir City,内蒙古自治区,Inner Mongolia Autonomous Region,42.68598445,38.19001658,38.33872132,39.36622956,40.19692103,44.51085465,44.12309439,41.79133025,36.52474136,45.24865634,45.35913371,46.26659823,44.91085963,45.26984456,51.30508625,42.01641158,46.80594803,43.56666888
150802,临河区,Linhe District,巴彦淖尔市,Bayannur City,内蒙古自治区,Inner Mongolia Autonomous Region,1.341558668,1.258477943,1.412760831,1.668287781,1.953778253,1.275500214,1.385355463,1.556926039,1.747613386,1.594533996,1.289185381,1.27624116,1.998202244,1.495043777,1.715454591,1.876652248,1.86952338,1.473905624
150821,五原县,Wuyuan County,巴彦淖尔市,Bayannur City,内蒙古自治区,Inner Mongolia Autonomous Region,1.235125495,1.220399785,1.478677529,1.697393193,1.936504535,1.238508209,1.36439602,1.448902427,1.687669561,1.541905986,1.223646479,1.256296426,1.933368422,1.427243889,1.639640682,1.6671315,1.741424039,1.396616194
150822,磴口县,Dengkou County,巴彦淖尔市,Bayannur City,内蒙古自治区,Inner Mongolia Autonomous Region,1.39025929,1.253021039,1.482593799,1.619052194,1.96015331,1.376849397,1.598956715,1.792522051,1.926888951,1.747061734,1.643689108,1.576106231,2.38717892,1.865090937,1.990257171,2.204292355,2.220989941,1.937686599
150823,乌拉特前旗,Wulateqianqi ,巴彦淖尔市,Bayannur City,内蒙古自治区,Inner Mongolia Autonomous Region,3.151187084,2.936948423,3.899301485,4.37993286,4.604461515,3.178537439,3.360579695,3.70938828,4.149161137,4.17522956,3.634337928,3.737865716,5.616604665,4.547672917,4.86305268,4.376113556,4.982214559,4.045770632
150824,乌拉特中旗,Wulatezhongqi ,巴彦淖尔市,Bayannur City,内蒙古自治区,Inner Mongolia Autonomous Region,7.568155331,7.088261858,9.205497978,9.551221245,10.05063115,7.544228657,7.853034848,9.229653718,10.62560736,9.395980675,8.403331474,8.937822155,13.67808987,10.02971739,10.90282486,9.600299609,10.94766803,9.818879919
150825,乌拉特后旗,Wulatehouqi ,巴彦淖尔市,Bayannur City,内蒙古自治区,Inner Mongolia Autonomous Region,6.674557406,6.221086409,7.638217785,7.952870956,9.16293155,7.456925568,7.584026287,8.580376878,9.311561351,8.130775444,8.004071331,7.798078212,10.50649396,8.890889911,9.774812815,9.988114181,10.33213841,9.058376421
150826,杭锦后旗,Hangjinhouqi ,巴彦淖尔市,Bayannur City,内蒙古自治区,Inner Mongolia Autonomous Region,1.328916663,1.15939354,1.328839893,1.516954619,1.768063904,1.260710927,1.378696709,1.446877879,1.624080325,1.459489197,1.289801213,1.260282242,1.814579234,1.423485536,1.57566574,1.700881189,1.689228493,1.438712314
150902,集宁区,Jining District,乌兰察布市,Wulanchabu City,内蒙古自治区,Inner Mongolia Autonomous Region,0.081013684,0.065976724,0.090431993,0.097268041,0.106697938,0.086059709,0.083173271,0.065565223,0.084466126,0.053685909,0.07011146,0.065816014,0.086987552,0.104088087,0.086261252,0.09139322,0.110336059,0.103238875
150921,卓资县,Zhuozi County,乌兰察布市,Wulanchabu City,内蒙古自治区,Inner Mongolia Autonomous Region,2.859791016,2.021245912,3.290970511,3.875032323,3.969798727,3.462633017,3.302886689,2.440569608,3.425421163,3.083375123,2.939966111,3.013901133,3.734712781,4.703868346,3.849923663,3.604545847,4.294279494,3.998569689
150922,化德县,Huade County,乌兰察布市,Wulanchabu City,内蒙古自治区,Inner Mongolia Autonomous Region,2.077158697,1.691733928,2.025161709,2.712483796,2.669809558,1.927441522,2.177609167,1.524629501,2.028931611,1.615676383,1.801755925,2.282065457,2.496092038,2.94079731,2.082154113,1.844983669,2.583056357,2.262821772
150923,商都县,Shangdu County,乌兰察布市,Wulanchabu City,内蒙古自治区,Inner Mongolia Autonomous Region,3.30638884,2.697467206,3.307485967,4.101101682,4.202367839,3.207191631,3.079368196,2.402867371,3.257976442,2.426600746,3.123577896,3.389283723,4.052342985,4.564594497,3.550352482,3.126551762,4.235614171,3.889041427
150924,兴和县,Xinghe County,乌兰察布市,Wulanchabu City,内蒙古自治区,Inner Mongolia Autonomous Region,2.797922686,2.0502064,2.820615273,3.21340775,3.523667302,3.15871833,3.153172925,2.484084315,3.280394938,2.483444422,3.068573331,3.012928796,3.597509201,4.298894983,3.501918545,3.556040729,4.217596442,3.839957471
150925,凉城县,Liangcheng County,乌兰察布市,Wulanchabu City,内蒙古自治区,Inner Mongolia Autonomous Region,2.958458365,2.134501278,3.521317517,3.873503207,4.039226245,3.689672696,3.795447248,3.013441419,3.889918753,3.45665807,3.411893088,3.157655421,4.195386895,5.158750318,4.355507321,4.196618424,4.774715728,4.502015133
150926,察哈尔右翼前旗,Chaha'eryouyiqianqi ,乌兰察布市,Wulanchabu City,内蒙古自治区,Inner Mongolia Autonomous Region,2.314972619,1.781461197,2.540527808,2.847855699,3.103465029,2.68288655,2.601705805,2.0107008,2.601129205,1.813917501,2.219023074,2.35996983,2.76500676,3.580006355,2.714684481,2.630361518,3.235685543,2.898141168
